time,open,high,low,close,Volume,Volume MA,NV,USDCNH_close,USDJPY_close,USDGBP_close,USDCAD_close,USDCHF_close,USDNZD_close,EURUSD_close,EURCNH_close,EURJPY_close,EURGBP_close,EURCAD_close,EURCHF_close,EURNZD_close,AUDUSD_close,AUDCNH_close,AUDJPY_close,AUDGBP_close,AUDEUR_close,AUDCAD_close,AUDCHF_close,AUDNZD_close,SPX500_close,EURO50_close,AUS200_close,XAUUSD_close,WTIOIL_close
1698352080,0.63251,0.63251,0.6325,0.6325,60,47.6,-60,7.3233,150.384,0.824538258575198,1.38268,0.89896,1.7175343077477971,1.05607,7.7319,158.817,0.87072,1.4601,0.94937,1.81379,0.6325,4.63136,95.117,0.5215314248760059,0.5989530301033793,0.87449,0.56856,1.08632,4145.38,4035.01,6798.93,1985.26,83.581
1698352140,0.6325,0.63254,0.63249,0.63251,65,46.15,65,7.32321,150.393,0.8244906708880589,1.3828,0.89902,1.7175048090134653,1.05615,7.7324,158.841,0.87075,1.46038,0.9495,1.81388,0.63251,4.63138,95.126,0.5215096661816626,0.5989028100519848,0.8746,0.56861,1.08632,4145.87,4035.01,6798.93,1985.37,83.586
1698352200,0.63251,0.63252,0.63245,0.63246,36,43.7,-36,7.32335,150.396,0.8246130503261344,1.38277,0.89912,1.7175343077477971,1.05601,7.73154,158.819,0.87076,1.4603,0.94948,1.81368,0.63246,4.63085,95.119,0.5215395848544905,0.5989243318999078,0.87454,0.56859,1.08622,4145.73,4035.01,6798.93,1985.32,83.604
1698352260,0.63246,0.63246,0.63242,0.63243,31,43.45,-31,7.32331,150.407,0.8246266502840839,1.38278,0.89915,1.7175343077477971,1.05593,7.73099,158.819,0.87073,1.46025,0.94945,1.81356,0.63243,4.63087,95.121,0.5215341448404627,0.5989530301033793,0.87454,0.56862,1.0862,4145.61,4035.01,6798.93,1985.28,83.595
1698352320,0.63243,0.63245,0.63235,0.63236,25,41.9,-25,7.32338,150.407,0.8246130503261344,1.38287,0.8992,1.7177408272639825,1.05592,7.73107,158.818,0.87069,1.46011,0.94948,1.81372,0.63236,4.63042,95.111,0.5214715928349803,0.5988848763602173,0.87452,0.5685899999999999,1.08618,4145.36,4035.01,6798.93,1985.17,83.594
1698352380,0.63236,0.63237,0.63231,0.63231,29,41.9,-29,7.32345,150.407,0.8246266502840839,1.38289,0.89924,1.7177408272639825,1.05591,7.73114,158.818,0.87068,1.46028,0.9495,1.81366,0.63231,4.63011,95.104,0.5214199307554332,0.598838253787652,0.87446,0.5685899999999999,1.08606,4144.36,4035.01,6798.93,1985.18,83.595
1698352440,0.63231,0.63231,0.63222,0.63222,28,43.05,-28,7.32333,150.406,0.8246198502490352,1.38301,0.89928,1.7177408272639825,1.0559,7.73101,158.811,0.87068,1.46023,0.94951,1.81365,0.63222,4.62944,95.091,0.5213546880213547,0.5987701261608656,0.87433,0.56851,1.08593,4142.63,4035.01,6798.93,1985.12,83.595
1698352500,0.63222,0.63222,0.63218,0.6322,29,42.4,-29,7.32343,150.406,0.8246130503261344,1.38302,0.89932,1.7178588607160037,1.05587,7.73072,158.806,0.87065,1.46024,0.94952,1.81373,0.6322,4.62919,95.087,0.5213329440714018,0.5987665409256931,0.8743000000000001,0.56851,1.08595,4142.37,4035.01,6798.93,1984.98,83.606
1698352560,0.6322,0.63223,0.63218,0.63223,29,43.1,29,7.32336,150.406,0.824606250515379,1.38296,0.89931,1.7178293508322882,1.05592,7.73104,158.816,0.87066,1.46023,0.94961,1.81377,0.63223,4.62943,95.09,0.5213519699284184,0.5987593705841496,0.87429,0.56853,1.08597,4143.62,4035.01,6798.93,1985.04,83.605
1698352620,0.63223,0.63223,0.63219,0.6322,37,42,-37,7.32344,150.406,0.824606250515379,1.38298,0.89933,1.7177998419624145,1.05592,7.73114,158.818,0.87068,1.46026,0.94963,1.81383,0.6322,4.62933,95.084,0.5213383798888507,0.5987342757410833,0.8743000000000001,0.56855,1.08599,4142.48,4035.01,6798.93,1984.97,83.604
1698352680,0.6322,0.6322,0.63219,0.63219,17,40.55,-17,7.32342,150.408,0.824606250515379,1.3829,0.89919,1.7178293508322882,1.05592,7.7312,158.818,0.87068,1.4602,0.94948,1.81389,0.63219,4.6293,95.085,0.5213383798888507,0.5987306909352174,0.8742700000000001,0.56844,1.08601,4142.12,4035.01,6798.93,1985.07,83.605
1698352740,0.63219,0.6322,0.63219,0.63219,15,39.2,0,7.32345,150.416,0.8246130503261344,1.38306,0.89926,1.7179473964507206,1.05588,7.7309,158.821,0.87065,1.46029,0.94951,1.81392,0.63219,4.62933,95.089,0.5213356619659568,0.5987486153938268,0.8743200000000001,0.56848,1.0860699999999999,4141.49,4035.01,6798.93,1984.98,83.595
1698352800,0.63219,0.6322,0.63208,0.63209,73,42.15,-73,7.32354,150.417,0.8246810546021326,1.38317,0.89939,1.7180949762902893,1.05578,7.73023,158.806,0.87066,1.46026,0.94955,1.81392,0.63209,4.62862,95.074,0.5212840268148503,0.5987199367751748,0.87426,0.5684899999999999,1.08599,4140.36,4035.01,6798.93,1985.02,83.604
1698352860,0.63209,0.63214,0.63208,0.63211,78,43.6,78,7.32367,150.406,0.8246674528496384,1.38318,0.89956,1.7180064253440308,1.05586,7.73082,158.809,0.87069,1.4604,0.94981,1.81392,0.63211,4.62886,95.071,0.5213112019351072,0.5986984296140191,0.8743200000000001,0.56861,1.0859699999999999,4139.12,4035.01,6798.93,1984.98,83.59
1698352920,0.63211,0.63212,0.63208,0.63209,79,44.45,-79,7.32367,150.41199999999998,0.8246674528496384,1.38316,0.89958,1.7180949762902893,1.05588,7.73107,158.814,0.87071,1.46038,0.94985,1.81406,0.63209,4.62872,95.073,0.5212921790534377,0.5986625877789019,0.87426,0.56862,1.08599,4137.86,4035.01,6798.93,1984.99,83.599
1698352980,0.63209,0.63209,0.63207,0.63207,23,43.75,-23,7.3238,150.42499999999998,0.8247014580721778,1.38314,0.89966,1.718213058419244,1.05587,7.73104,158.82999999999998,0.87075,1.46037,0.94992,1.81412,0.63207,4.62869,95.077,0.521289461612244,0.5986590038314177,0.8742500000000001,0.5686399999999999,1.08601,4138.87,4035.01,6798.93,1984.69,83.554
1698353040,0.63207,0.6321,0.63207,0.63208,37,42.45,37,7.32369,150.416,0.8246674528496384,1.38311,0.89967,1.7182425814876543,1.05587,7.73088,158.82,0.87073,1.46031,0.94994,1.81409,0.63208,4.62868,95.075,0.5212976140208206,0.5986554199268443,0.8742300000000001,0.56865,1.08603,4139.12,4035.01,6798.93,1984.67,83.584
1698353100,0.63208,0.63208,0.63203,0.63203,33,40.85,-33,7.32362,150.425,0.8246946568033187,1.38313,0.89968,1.7183606839075523,1.05587,7.73063,158.826,0.87075,1.46036,0.94993,1.81427,0.63203,4.62828,95.073,0.521254137454716,0.5986124164187413,0.87416,0.5686,1.08603,4136.48,4035.01,6798.93,1984.75,83.58
1698353160,0.63203,0.63203,0.63199,0.63199,21,38.85,-21,7.32394,150.42,0.8246878556466377,1.38317,0.89953,1.7185083347654238,1.05587,7.73101,158.826,0.8707,1.46039,0.94979,1.81443,0.63199,4.6282,95.066,0.5212188180842081,0.5985873338920148,0.87411,0.56847,1.08606,4137.13,4035.01,6798.93,1984.57,83.585
1698353220,0.63199,0.63203,0.63199,0.63202,24,38.45,24,7.32388,150.412,0.8246266502840839,1.38316,0.89924,1.7184788025639703,1.05591,7.73142,158.823,0.8707,1.46045,0.9495,1.81445,0.63202,4.62847,95.063,0.5212079515485089,0.5985909169814257,0.87416,0.56834,1.08608,4137.88,4035.01,6798.93,1984.42,83.565
1698353280,0.63202,0.63212,0.63202,0.63212,42,37.55,42,7.32406,150.414,0.8246266502840839,1.38313,0.89927,1.7183311567805346,1.05596,7.73191,158.831,0.87071,1.46046,0.94955,1.81438,0.63212,4.62928,95.079,0.521289461612244,0.5986625877789019,0.87425,0.56843,1.08613,4139.63,4035.01,6798.93,1984.66,83.55
1698353340,0.63212,0.63214,0.63211,0.63212,93,38.95,0,7.32409,150.413,0.8246470510621454,1.38322,0.89929,1.7182721055706383,1.05597,7.73199,158.833,0.87074,1.46058,0.94961,1.81442,0.63212,4.62906,95.08,0.5212677231025855,0.5986303337962742,0.87426,0.56842,1.08611,4140.38,4035.01,6798.93,1984.42,83.534
1698353400,0.63212,0.63214,0.6321,0.6321,49,39.6,-49,7.32405,150.404,0.8246198502490352,1.38326,0.89923,1.7183311567805346,1.05597,7.73201,158.82,0.87072,1.46058,0.94956,1.81443,0.6321,4.62901,95.069,0.521256854527637,0.598626750234961,0.87429,0.56838,1.08609,4139.38,4035.01,6798.93,1984.4,83.48
1698353460,0.6321,0.63215,0.6321,0.63214,25,39.3,25,7.32398,150.398,0.8245722531436818,1.38317,0.89917,1.7182425814876543,1.05607,7.7327,158.829,0.87076,1.46063,0.94957,1.81451,0.63214,4.6293,95.074,0.521254137454716,0.5986016665070395,0.87432,0.56837,1.08612,4140.37,4035.01,6798.93,1984.65,83.451
1698353520,0.63214,0.63215,0.63212,0.63213,77,41.9,-77,7.32399,150.386,0.8245722531436818,1.38316,0.89903,1.718213058419244,1.05607,7.73271,158.815,0.87074,1.46064,0.94943,1.81449,0.63213,4.62926,95.061,0.521254137454716,0.5985980832889374,0.87433,0.56828,1.08611,4140.49,4035.01,6798.93,1984.83,83.46
1698353580,0.63213,0.63214,0.63213,0.63214,37,42.3,37,7.32355,150.386,0.8245858517559556,1.38316,0.89903,1.718213058419244,1.0561,7.73236,158.82,0.87082,1.4607,0.94946,1.81457,0.63214,4.62896,95.063,0.5212840268148503,0.5985909169814257,0.87437,0.56832,1.08612,4140.86,4035.01,6798.93,1984.62,83.456
1698353640,0.63214,0.63215,0.63213,0.63213,34,42.6,-34,7.32353,150.39,0.8245926512302922,1.38317,0.89905,1.7182721055706383,1.05611,7.7325,158.826,0.87082,1.46073,0.94947,1.81459,0.63213,4.6289,95.065,0.5212731575600246,0.5985909169814257,0.87435,0.56831,1.08608,4139.86,4035.01,6798.93,1984.45,83.474
1698353700,0.63213,0.63215,0.6321,0.63215,56,43.95,56,7.32344,150.391,0.8245246615326264,1.38318,0.89894,1.718213058419244,1.05631,7.73364,158.856,0.87089,1.46099,0.94951,1.81474,0.63215,4.6276,95.066,0.5212840268148503,0.5984870248013023,0.87437,0.56818,1.08605,4140.12,4035.01,6798.93,1984.57,83.475
1698353760,0.63215,0.6322,0.63213,0.63219,44,44.7,44,7.32334,150.381,0.8244770754149181,1.38312,0.89883,1.7181540153259338,1.05641,7.73444,158.857,0.87093,1.4611,0.94952,1.81497,0.63219,4.62837,95.067,0.5212976140208206,0.5985120989220798,0.87437,0.56818,1.08613,4141.11,4035.01,6798.93,1984.37,83.455
1698353820,0.63219,0.63219,0.63218,0.63219,21,43.9,0,7.32336,150.389,0.824538258575198,1.38312,0.89885,1.718213058419244,1.05636,7.7341,158.853,0.87092,1.46096,0.94952,1.81485,0.63219,4.62784,95.071,0.5213057666843911,0.5985407576328909,0.87443,0.56819,1.08613,4140.98,4035.01,6798.93,1984.68,83.46
1698353880,0.63219,0.63219,0.63212,0.63214,48,45.45,-48,7.32332,150.4,0.8246198502490352,1.38309,0.89883,1.7183016306682475,1.05627,7.7341,158.84,0.87095,1.46075,0.94952,1.81485,0.63214,4.62784,95.07,0.5213057666843911,0.5985264279344255,0.87421,0.5681,1.08515,4140.24,4035.01,6798.93,1984.69,83.466
1698353940,0.63214,0.63214,0.6321,0.63214,52,47.3,0,7.32307,150.363,0.8245722531436818,1.38306,0.89872,1.7181835363653544,1.05621,7.7341,158.813,0.87085,1.46009,0.94937,1.81485,0.63214,4.62784,95.049,0.5213057666843911,0.5985550880175257,0.87428,0.5681,1.08516,4140.96,4035.01,6798.93,1984.83,83.481
1698354000,0.63214,0.63214,0.63195,0.63195,10,44.15,-10,7.32348,150.387,0.8244974687927707,1.38217,0.89815,1.7180654582939612,1.05616,7.7341,158.788,0.86977,1.46009,0.94877,1.81485,0.63195,4.62784,95.049,0.5213057666843911,0.5985550880175257,0.87428,0.5681,1.08516,4140.96,4035.01,6798.93,1984.83,83.481
1698354120,0.63195,0.63195,0.63195,0.63195,2,40.35,0,7.32341,150.385,0.824415901333905,1.38217,0.89751,1.7180949762902893,1.05617,7.7341,158.835,0.87024,1.46009,0.94817,1.81332,0.63195,4.62784,95.049,0.5213057666843911,0.5985550880175257,0.87428,0.5681,1.08516,4140.96,4035.01,6798.93,1984.83,83.481
1698354180,0.63195,0.63198,0.63195,0.63198,1,36.45,1,7.32341,150.384,0.8249055483147181,1.38211,0.89754,1.7180654582939612,1.05622,7.7341,158.842,0.87057,1.46009,0.94825,1.8134,0.63198,4.62784,95.047,0.5213057666843911,0.5985550880175257,0.87428,0.56709,1.08507,4140.96,4035.01,6798.93,1984.83,83.481
1698354240,0.63198,0.63198,0.63198,0.63198,5,35.55,0,7.32341,150.393,0.8249055483147181,1.38239,0.89748,1.7180654582939612,1.05552,7.7341,158.763,0.87015,1.45948,0.94784,1.81252,0.63198,4.62784,95.049,0.5215613460455218,0.5990068466482572,0.8738,0.56738,1.0853,4140.96,4035.01,6798.93,1984.83,83.481
1698354300,0.63198,0.63199,0.63198,0.63199,35,35.45,35,7.32341,150.397,0.8249463784853985,1.38239,0.89784,1.7180654582939612,1.0562,7.73284,158.85,0.87087,1.46033,0.94872,1.81412,0.63199,4.62641,95.046,0.521294896522963,0.598386749323823,0.87376,0.56744,1.08537,4140.96,4035.01,6798.93,1984.83,83.481
1698354360,0.63199,0.63199,0.63199,0.63199,11,34.35,0,7.3234,150.4,0.8247218625518544,1.38254,0.89777,1.7180949762902893,1.05583,7.72993,158.797,0.87049,1.46008,0.94842,1.81368,0.63199,4.62642,95.034,0.5212758748312369,0.5986375010476156,0.8738,0.56755,1.08546,4140.96,4035.01,6798.93,1984.83,83.481
1698354420,0.63199,0.63199,0.63199,0.63199,13,33.95,0,7.32341,150.399,0.8247218625518544,1.38253,0.89775,1.7180949762902893,1.05614,7.7322,158.835,0.87072,1.46038,0.94861,1.81401,0.63199,4.62641,95.035,0.521289461612244,0.5985085167761938,0.87381,0.56754,1.08541,4140.96,4035.01,6798.93,1984.83,83.481
1698354480,0.63199,0.63204,0.63199,0.63204,13,33.4,13,7.32345,150.399,0.8245994508167658,1.38235,0.89772,1.7183902120493522,1.05567,7.72968,158.776,0.87032,1.4598,0.94828,1.81384,0.63204,4.62628,95.054,0.5212215347889314,0.5986769239979645,0.87381,0.56755,1.08578,4140.96,4035.01,6798.93,1984.83,83.481
1698354540,0.63204,0.63204,0.63198,0.63198,18,32.2,-18,7.32345,150.4,0.8245042668095808,1.38235,0.89771,1.7183311567805346,1.05563,7.72967,158.766,0.87029,1.45975,0.94825,1.81374,0.63198,4.62628,95.039,0.5212215347889314,0.5987808821239955,0.87381,0.56766,1.08581,4140.96,4035.01,6798.93,1984.83,83.481
1698354600,0.63198,0.63198,0.63198,0.63198,20,28.55,0,7.32345,150.39,0.8245042668095808,1.3823,0.89771,1.7183311567805346,1.05578,7.72952,158.778,0.87029,1.45985,0.94833,1.81391,0.63198,4.62628,95.038,0.5212106681399555,0.5987091830014488,0.8738,0.56766,1.08582,4140.96,4035.01,6798.93,1984.83,83.481
1698354660,0.63198,0.63198,0.63198,0.63198,28,27.5,0,7.32345,150.388,0.8245654540057389,1.38234,0.89775,1.7183311567805346,1.05565,7.72943,158.761,0.87023,1.45972,0.94826,1.81372,0.63198,4.62628,95.034,0.5212378356120114,0.5987593705841496,0.87378,0.56765,1.08578,4140.96,4035.01,6798.93,1984.83,83.481
1698354720,0.63198,0.63198,0.63193,0.63193,21,27.3,-21,7.32299,150.388,0.8245178631795057,1.38238,0.89782,1.7183311567805346,1.05573,7.72915,158.768,0.87024,1.45977,0.94834,1.81382,0.63193,4.62633,95.033,0.5211753546598289,0.5987091830014488,0.87377,0.56767,1.08578,4140.96,4035.01,6798.93,1984.83,83.481
1698354780,0.63193,0.63193,0.63184,0.63186,18,24.35,-18,7.32299,150.388,0.8245450572646542,1.38238,0.89781,1.7183311567805346,1.0559,7.73105,158.786,0.87034,1.45991,0.94845,1.81389,0.63186,4.62594,95.031,0.5211835034997473,0.5986482522464276,0.87379,0.56769,1.08572,4140.96,4035.01,6798.93,1984.83,83.481
1698354840,0.63186,0.63192,0.63185,0.63192,21,23.55,21,7.32343,150.386,0.8245450572646542,1.38238,0.8977,1.7183311567805346,1.05595,7.7299,158.795,0.87039,1.45984,0.94817,1.81398,0.63192,4.6261,95.036,0.5212025184505692,0.5986195832410461,0.87375,0.56745,1.08576,4140.96,4035.01,6798.93,1984.83,83.481
1698354900,0.63192,0.63197,0.63187,0.63192,22,22.95,0,7.32343,150.386,0.8245450572646542,1.38264,0.89827,1.7183311567805346,1.05593,7.7298,158.793,0.87037,1.45975,0.94866,1.81382,0.63192,4.6261,95.036,0.5212025184505692,0.5986339174004921,0.87371,0.5678,1.08564,4140.96,4035.01,6798.93,1984.83,83.481
1698354960,0.63192,0.63194,0.63189,0.6319,15,20.9,-15,7.3233,150.387,0.8245450572646542,1.38262,0.8979,1.7183311567805346,1.05594,7.72869,158.794,0.87038,1.45992,0.94827,1.81385,0.6319,4.62613,95.033,0.5211943690160372,0.5986231667165519,0.87377,0.56757,1.08565,4140.96,4035.01,6798.93,1984.83,83.481
1698355020,0.6319,0.63197,0.63184,0.63197,31,20.25,31,7.32344,150.387,0.8245450572646542,1.38246,0.89793,1.7183311567805346,1.05599,7.7288,158.799,0.87041,1.45985,0.94842,1.81398,0.63197,4.62649,95.039,0.5212161014078047,0.5986303337962742,0.87376,0.56766,1.08577,4140.96,4035.01,6798.93,1984.83,83.481
